
*******************
* Started on 2010-08-22 12:29:12
* Using start frequency 2900
*******************
* time frequency pressure maxPressure cellTemperature mosfetTemperature isPlaying aborting
*******************
2010-08-22 12:33:44	2926	111	115	34.18	31.74	1	0	
2010-08-22 12:33:45	2926	111	115	34.18	31.74	1	0	
2010-08-22 12:33:46	2926	112	115	33.20	32.71	1	0	
2010-08-22 12:33:47	2927	111	114	33.20	33.20	1	0	
2010-08-22 12:33:48	2927	112	114	33.20	33.20	1	0	
2010-08-22 12:33:49	2927	110	115	33.69	33.20	1	0	
2010-08-22 12:33:50	2927	111	115	34.18	32.71	1	0	
2010-08-22 12:33:51	2927	111	115	34.18	32.23	1	0	
2010-08-22 12:33:52	2927	111	115	34.18	32.23	1	0	
2010-08-22 12:33:53	2927	110	115	32.23	33.20	1	0	
2010-08-22 12:33:54	2927	112	115	34.18	32.23	1	0	
2010-08-22 12:33:55	2927	111	115	32.71	33.69	1	0	
2010-08-22 12:33:56	2927	111	115	33.20	33.69	1	0	
2010-08-22 12:33:57	2928	112	114	33.20	33.69	1	0	
2010-08-22 12:33:58	2928	112	114	34.18	33.20	1	0	
2010-08-22 12:33:59	2928	112	114	34.67	32.23	1	0	
2010-08-22 12:34:00	2928	111	115	34.18	32.71	1	0	
2010-08-22 12:34:01	2928	111	115	34.67	31.74	1	0	
2010-08-22 12:34:02	2928	112	115	33.20	32.71	1	0	
2010-08-22 12:34:03	2928	112	115	33.20	28.32	1	0	
2010-08-22 12:34:04	2928	111	115	33.20	14.65	1	0	
2010-08-22 12:34:05	2928	111	115	33.69	33.20	1	0	
2010-08-22 12:34:07	2928	111	115	33.69	33.20	1	0	
2010-08-22 12:34:08	2929	111	114	33.69	33.69	1	0	
2010-08-22 12:34:09	2929	112	114	34.18	32.71	1	0	
2010-08-22 12:34:10	2929	110	115	33.69	33.20	1	0	
2010-08-22 12:34:11	2929	112	115	19.53	33.20	1	0	
2010-08-22 12:34:12	2929	112	115	34.67	33.20	1	0	
2010-08-22 12:34:13	2929	112	115	34.67	32.71	1	0	
2010-08-22 12:34:14	2929	111	115	34.18	32.23	1	0	
2010-08-22 12:34:15	2929	112	115	34.18	32.23	1	0	
2010-08-22 12:34:16	2929	110	115	35.16	32.71	1	0	
2010-08-22 12:34:17	2929	112	115	33.20	32.23	1	0	
2010-08-22 12:34:18	2930	112	115	34.67	33.20	1	0	
2010-08-22 12:34:19	2930	113	115	34.18	32.71	1	0	
2010-08-22 12:34:20	2930	111	115	34.67	32.23	1	0	
2010-08-22 12:34:21	2930	111	115	15.14	33.20	1	0	
2010-08-22 12:34:22	2930	111	115	34.67	33.20	1	0	
2010-08-22 12:34:23	2930	111	115	34.67	31.25	1	0	
2010-08-22 12:34:24	2930	112	115	33.69	33.20	1	0	
2010-08-22 12:34:25	2930	112	116	29.79	33.20	1	0	
2010-08-22 12:34:26	2930	110	116	34.18	32.71	1	0	
2010-08-22 12:34:27	2930	111	116	34.67	32.71	1	0	
2010-08-22 12:34:28	2931	112	115	33.20	32.71	1	0	
2010-08-22 12:34:29	2931	111	115	34.67	32.23	1	0	
2010-08-22 12:34:30	2931	112	115	34.67	32.23	1	0	
2010-08-22 12:34:31	2931	111	115	34.67	32.23	1	0	
2010-08-22 12:34:32	2931	111	115	35.16	25.88	1	0	
2010-08-22 12:34:33	2931	112	115	34.67	32.23	1	0	
2010-08-22 12:34:34	2931	112	115	34.67	32.23	1	0	
2010-08-22 12:34:35	2931	111	115	33.69	32.71	1	0	
2010-08-22 12:34:36	2931	111	115	33.69	32.71	1	0	
2010-08-22 12:34:37	2931	110	115	33.69	33.69	1	0	
2010-08-22 12:34:38	2932	112	114	34.18	33.20	1	0	
2010-08-22 12:34:39	2932	112	115	34.18	33.69	1	0	
2010-08-22 12:34:40	2932	111	115	34.18	32.71	1	0	
2010-08-22 12:34:41	2932	111	115	35.16	26.37	1	0	
2010-08-22 12:34:43	2932	112	115	34.67	33.20	1	0	
2010-08-22 12:34:44	2932	110	115	34.67	32.71	1	0	
2010-08-22 12:34:45	2932	112	115	35.16	32.23	1	0	
2010-08-22 12:34:46	2932	111	115	34.18	32.23	1	0	
2010-08-22 12:34:47	2932	111	115	33.69	31.74	1	0	
2010-08-22 12:34:48	2932	112	115	33.69	33.20	1	0	
2010-08-22 12:34:49	2933	112	115	34.67	32.23	1	0	
2010-08-22 12:34:50	2933	112	115	33.69	32.23	1	0	
2010-08-22 12:34:51	2933	112	115	32.23	32.23	1	0	
2010-08-22 12:34:52	2933	113	115	34.18	32.71	1	0	
2010-08-22 12:34:53	2933	113	115	34.18	33.20	1	0	
2010-08-22 12:34:54	2933	110	115	34.18	33.69	1	0	
2010-08-22 12:34:55	2933	111	115	33.69	32.71	1	0	
2010-08-22 12:34:56	2933	111	115	33.69	33.69	1	0	
2010-08-22 12:34:57	2933	111	115	34.67	33.20	1	0	
2010-08-22 12:34:58	2933	112	115	34.18	33.69	1	0	
2010-08-22 12:34:59	2934	111	115	34.67	27.34	1	0	
2010-08-22 12:35:00	2934	111	115	34.67	33.20	1	0	
2010-08-22 12:35:01	2934	111	115	34.18	32.71	1	0	
2010-08-22 12:35:02	2934	110	115	33.69	32.71	1	0	
2010-08-22 12:35:03	2934	111	115	33.69	33.69	1	0	
2010-08-22 12:35:04	2934	111	115	34.18	33.20	1	0	
2010-08-22 12:35:05	2934	111	115	33.69	33.20	1	0	
2010-08-22 12:35:06	2934	113	115	34.18	33.69	1	0	
2010-08-22 12:35:07	2934	112	115	34.67	26.86	1	0	
2010-08-22 12:35:08	2934	112	115	35.16	33.20	1	0	
2010-08-22 12:35:09	2935	111	114	33.69	33.20	1	0	
2010-08-22 12:35:10	2935	110	114	34.18	29.30	1	0	
2010-08-22 12:35:11	2935	112	114	34.18	13.67	1	0	
2010-08-22 12:35:12	2935	111	114	34.67	33.20	1	0	
2010-08-22 12:35:13	2935	111	114	33.69	33.69	1	0	
2010-08-22 12:35:14	2935	113	114	34.67	33.69	1	0	
2010-08-22 12:35:15	2935	110	114	34.18	33.69	1	0	
2010-08-22 12:35:16	2935	111	114	33.69	34.18	1	0	
2010-08-22 12:35:18	2935	111	114	34.67	32.71	1	0	
2010-08-22 12:35:19	2935	111	114	35.16	22.95	1	0	
2010-08-22 12:35:20	2936	110	114	35.16	32.71	1	0	
2010-08-22 12:35:21	2936	112	114	34.67	33.20	1	0	
2010-08-22 12:35:22	2936	112	114	35.16	32.71	1	0	
2010-08-22 12:35:23	2936	111	114	34.67	33.20	1	0	
2010-08-22 12:35:24	2936	110	114	35.16	33.20	1	0	
2010-08-22 12:35:25	2936	110	114	34.67	33.69	1	0	
2010-08-22 12:35:26	2936	112	114	35.16	32.23	1	0	
2010-08-22 12:35:27	2936	111	114	35.64	32.71	1	0	
2010-08-22 12:35:28	2936	111	114	34.67	32.71	1	0	
2010-08-22 12:35:29	2936	113	115	34.67	33.20	1	0	
2010-08-22 12:35:30	2937	110	114	35.16	33.69	1	0	
2010-08-22 12:35:31	2937	111	114	33.69	34.18	1	0	
2010-08-22 12:35:32	2937	112	114	34.18	33.69	1	0	
2010-08-22 12:35:33	2937	111	114	33.69	33.69	1	0	
2010-08-22 12:35:34	2937	111	114	33.69	32.71	1	0	
2010-08-22 12:35:35	2937	112	114	33.69	33.20	1	0	
2010-08-22 12:35:36	2937	113	114	34.18	33.20	1	0	
2010-08-22 12:35:37	2937	111	114	35.16	32.23	1	0	
2010-08-22 12:35:38	2937	111	114	34.67	33.69	1	0	
2010-08-22 12:35:39	2937	112	114	34.67	32.71	1	0	
2010-08-22 12:35:40	2938	112	115	34.18	28.81	1	0	
2010-08-22 12:35:41	2938	110	115	34.18	32.71	1	0	
2010-08-22 12:35:42	2938	111	115	34.18	33.20	1	0	
2010-08-22 12:35:43	2938	112	115	34.67	33.20	1	0	
2010-08-22 12:35:44	2938	111	115	34.18	33.20	1	0	
2010-08-22 12:35:45	2938	112	115	34.67	33.69	1	0	
2010-08-22 12:35:46	2938	111	115	13.67	33.20	1	0	
2010-08-22 12:35:47	2938	111	115	35.16	31.74	1	0	
2010-08-22 12:35:48	2938	112	115	10.25	33.20	1	0	
2010-08-22 12:35:49	2938	110	115	34.67	33.20	1	0	
2010-08-22 12:35:50	2939	111	114	34.67	33.69	1	0	
2010-08-22 12:35:51	2939	112	114	30.27	33.20	1	0	
2010-08-22 12:35:52	2939	111	114	34.67	33.20	1	0	
2010-08-22 12:35:54	2939	111	114	34.18	33.20	1	0	
2010-08-22 12:35:55	2939	112	115	33.69	33.69	1	0	
2010-08-22 12:35:56	2939	110	115	34.18	33.20	1	0	
2010-08-22 12:35:57	2939	112	115	34.18	33.20	1	0	
2010-08-22 12:35:58	2939	112	115	34.67	32.23	1	0	
2010-08-22 12:35:59	2939	111	115	34.18	33.20	1	0	
2010-08-22 12:36:00	2939	111	115	34.67	33.69	1	0	
